ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes
Exchanging Intensional XML Data,"Omar Benjelloun, Tova Milo, Serge Abiteboul, Frederic Dang Ngoc, Bernd Amann",SIGMOD Conference,2003,Exchanging intensional XML data,"Thomas Zurek, Markus Sinnwell",VLDB,1999,"('authors', 'venue', 'year')"
Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003,Generalized Search Trees for Database Systems,"Omar Benjelloun, Tova Milo, Serge Abiteboul, Frederic Dang Ngoc, Bernd Amann",SIGMOD Conference,2003,"('title',)"
Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003,Exchanging Intensional XML Data,"Omar Benjelloun, Tova Milo, Serge Abiteboul, Frederic Dang Ngoc, Bernd Amann",SIGMOD Conference,1995,"('year',)"
Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003,Generalized Search Trees for Database Systems,"Joseph M. Hellerstein, Jeffrey F. Naughton, Avi Pfeffer",SIGMOD Conference,2003,"('title', 'authors')"
Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003,Generalized Search Trees for Database Systems,"Omar Benjelloun, Tova Milo, Serge Abiteboul, Frederic Dang Ngoc, Bernd Amann",Very Large Data Bases,2003,"('title', 'venue')"
Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003,Generalized Search Trees for Database Systems,"Omar Benjelloun, Tova Milo, Serge Abiteboul, Frederic Dang Ngoc, Bernd Amann",SIGMOD Conference,1995,"('title', 'year')"
Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003,Exchanging Intensional XML Data,"Joseph M. Hellerstein, Jeffrey F. Naughton, Avi Pfeffer",Very Large Data Bases,2003,"('authors', 'venue')"
Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003,Exchanging Intensional XML Data,"Joseph M. Hellerstein, Jeffrey F. Naughton, Avi Pfeffer",SIGMOD Conference,1995,"('authors', 'year')"
Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003,Exchanging Intensional XML Data,"Omar Benjelloun, Tova Milo, Serge Abiteboul, Frederic Dang Ngoc, Bernd Amann",Very Large Data Bases,1995,"('venue', 'year')"
Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003,Generalized Search Trees for Database Systems,"Joseph M. Hellerstein, Jeffrey F. Naughton, Avi Pfeffer",Very Large Data Bases,2003,"('title', 'authors', 'venue')"
Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003,Generalized Search Trees for Database Systems,"Joseph M. Hellerstein, Jeffrey F. Naughton, Avi Pfeffer",SIGMOD Conference,1995,"('title', 'authors', 'year')"
Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003,Generalized Search Trees for Database Systems,"Omar Benjelloun, Tova Milo, Serge Abiteboul, Frederic Dang Ngoc, Bernd Amann",Very Large Data Bases,1995,"('title', 'venue', 'year')"
Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003,Exchanging Intensional XML Data,"Joseph M. Hellerstein, Jeffrey F. Naughton, Avi Pfeffer",Very Large Data Bases,1995,"('authors', 'venue', 'year')"
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996,Trade Press News,Daniel A. Keim,ACM SIGMOD Record ,1996,"('title',)"
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996,Pixel-oriented database visualizations,Daniel A. Keim,ACM SIGMOD Record ,1994,"('year',)"
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996,Trade Press News,Rafael Alonso,ACM SIGMOD Record ,1996,"('title', 'authors')"
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996,Trade Press News,Daniel A. Keim,SIGMOD Record,1996,"('title', 'venue')"
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996,Trade Press News,Daniel A. Keim,ACM SIGMOD Record ,1994,"('title', 'year')"
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996,Pixel-oriented database visualizations,Rafael Alonso,SIGMOD Record,1996,"('authors', 'venue')"
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996,Pixel-oriented database visualizations,Rafael Alonso,ACM SIGMOD Record ,1994,"('authors', 'year')"
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996,Pixel-oriented database visualizations,Daniel A. Keim,SIGMOD Record,1994,"('venue', 'year')"
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996,Trade Press News,Rafael Alonso,SIGMOD Record,1996,"('title', 'authors', 'venue')"
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996,Trade Press News,Rafael Alonso,ACM SIGMOD Record ,1994,"('title', 'authors', 'year')"
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996,Trade Press News,Daniel A. Keim,SIGMOD Record,1994,"('title', 'venue', 'year')"
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996,Pixel-oriented database visualizations,Rafael Alonso,SIGMOD Record,1994,"('authors', 'venue', 'year')"
Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000,Digital library services in mobile computing,"Ron Avnur, Joseph M. Hellerstein",SIGMOD Conference,2000,"('title',)"
Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000,Eddies: Continuously Adaptive Query Processing,"Ron Avnur, Joseph M. Hellerstein",SIGMOD Conference,1995,"('year',)"
Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000,Digital library services in mobile computing,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",SIGMOD Conference,2000,"('title', 'authors')"
Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000,Digital library services in mobile computing,"Ron Avnur, Joseph M. Hellerstein",ACM SIGMOD Record ,2000,"('title', 'venue')"
Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000,Digital library services in mobile computing,"Ron Avnur, Joseph M. Hellerstein",SIGMOD Conference,1995,"('title', 'year')"
Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000,Eddies: Continuously Adaptive Query Processing,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",ACM SIGMOD Record ,2000,"('authors', 'venue')"
Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000,Eddies: Continuously Adaptive Query Processing,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",SIGMOD Conference,1995,"('authors', 'year')"
Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000,Eddies: Continuously Adaptive Query Processing,"Ron Avnur, Joseph M. Hellerstein",ACM SIGMOD Record ,1995,"('venue', 'year')"
Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000,Digital library services in mobile computing,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",ACM SIGMOD Record ,2000,"('title', 'authors', 'venue')"
Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000,Digital library services in mobile computing,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",SIGMOD Conference,1995,"('title', 'authors', 'year')"
Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000,Digital library services in mobile computing,"Ron Avnur, Joseph M. Hellerstein",ACM SIGMOD Record ,1995,"('title', 'venue', 'year')"
Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000,Eddies: Continuously Adaptive Query Processing,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",ACM SIGMOD Record ,1995,"('authors', 'venue', 'year')"
Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,The National Medical Knowledge Bank,"Roger Barga, David Lomet",ACM SIGMOD Record ,2002,"('title',)"
Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",ACM SIGMOD Record ,1998,"('year',)"
Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,The National Medical Knowledge Bank,Warren Sterling,ACM SIGMOD Record ,2002,"('title', 'authors')"
Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,The National Medical Knowledge Bank,"Roger Barga, David Lomet",VLDB,2002,"('title', 'venue')"
Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,The National Medical Knowledge Bank,"Roger Barga, David Lomet",ACM SIGMOD Record ,1998,"('title', 'year')"
Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,Phoenix project: fault-tolerant applications,Warren Sterling,ACM SIGMOD Record ,1998,"('authors', 'year')"
Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",VLDB,1998,"('venue', 'year')"
Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,The National Medical Knowledge Bank,Warren Sterling,VLDB,2002,"('title', 'authors', 'venue')"
Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,The National Medical Knowledge Bank,Warren Sterling,ACM SIGMOD Record ,1998,"('title', 'authors', 'year')"
Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,The National Medical Knowledge Bank,"Roger Barga, David Lomet",VLDB,1998,"('title', 'venue', 'year')"
Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,Phoenix project: fault-tolerant applications,Warren Sterling,VLDB,1998,"('authors', 'venue', 'year')"
Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",ACM SIGMOD Record ,2002,What will be,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,"('title',)"
Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",ACM SIGMOD Record ,2002,Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",ACM SIGMOD Record ,2002,"('venue',)"
Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",ACM SIGMOD Record ,2002,What will be,Michael Dertouzos,SIGMOD Record,2002,"('title', 'authors')"
Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",ACM SIGMOD Record ,2002,What will be,"Roger S. Barga, David B. Lomet",ACM SIGMOD Record ,2002,"('title', 'venue')"
Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",ACM SIGMOD Record ,2002,What will be,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,"('title', 'year')"
Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",ACM SIGMOD Record ,2002,Phoenix Project: Fault-Tolerant Applications,Michael Dertouzos,ACM SIGMOD Record ,2002,"('authors', 'venue')"
Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",ACM SIGMOD Record ,2002,Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",ACM SIGMOD Record ,2002,"('venue', 'year')"
Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",ACM SIGMOD Record ,2002,What will be,Michael Dertouzos,ACM SIGMOD Record ,2002,"('title', 'authors', 'venue')"
Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",ACM SIGMOD Record ,2002,What will be,Michael Dertouzos,SIGMOD Record,2002,"('title', 'authors', 'year')"
Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",ACM SIGMOD Record ,2002,What will be,"Roger S. Barga, David B. Lomet",ACM SIGMOD Record ,2002,"('title', 'venue', 'year')"
Phoenix project: fault-tolerant applications,"Roger Barga, David Lomet",ACM SIGMOD Record ,2002,Phoenix Project: Fault-Tolerant Applications,Michael Dertouzos,ACM SIGMOD Record ,2002,"('authors', 'venue', 'year')"
Visual Web Information Extraction with Lixto,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",Very Large Data Bases,2001,Book reviews,"Georg Gottlob, Robert Baumgartner, Sergio Flesca",VLDB,2001,"('title',)"
Visual Web Information Extraction with Lixto,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",Very Large Data Bases,2001,Visual Web Information Extraction with Lixto,"Georg Gottlob, Robert Baumgartner, Sergio Flesca",VLDB,2003,"('year',)"
Visual Web Information Extraction with Lixto,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",Very Large Data Bases,2001,Book reviews,Karl Aberer,VLDB,2001,"('title', 'authors')"
Visual Web Information Extraction with Lixto,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",Very Large Data Bases,2001,Book reviews,"Georg Gottlob, Robert Baumgartner, Sergio Flesca",ACM SIGMOD Record ,2001,"('title', 'venue')"
Visual Web Information Extraction with Lixto,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",Very Large Data Bases,2001,Book reviews,"Georg Gottlob, Robert Baumgartner, Sergio Flesca",VLDB,2003,"('title', 'year')"
Visual Web Information Extraction with Lixto,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",Very Large Data Bases,2001,Visual Web Information Extraction with Lixto,Karl Aberer,VLDB,2003,"('authors', 'year')"
Visual Web Information Extraction with Lixto,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",Very Large Data Bases,2001,Visual Web Information Extraction with Lixto,"Georg Gottlob, Robert Baumgartner, Sergio Flesca",ACM SIGMOD Record ,2003,"('venue', 'year')"
Visual Web Information Extraction with Lixto,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",Very Large Data Bases,2001,Book reviews,Karl Aberer,ACM SIGMOD Record ,2001,"('title', 'authors', 'venue')"
Visual Web Information Extraction with Lixto,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",Very Large Data Bases,2001,Book reviews,Karl Aberer,VLDB,2003,"('title', 'authors', 'year')"
Visual Web Information Extraction with Lixto,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",Very Large Data Bases,2001,Book reviews,"Georg Gottlob, Robert Baumgartner, Sergio Flesca",ACM SIGMOD Record ,2003,"('title', 'venue', 'year')"
Visual Web Information Extraction with Lixto,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",Very Large Data Bases,2001,Visual Web Information Extraction with Lixto,Karl Aberer,ACM SIGMOD Record ,2003,"('authors', 'venue', 'year')"
Parameterized complexity for the database theorist,Martin Grohe,ACM SIGMOD Record ,2002,Reports,Avigdor Gal,SIGMOD Record,2002,"('title', 'authors')"
Parameterized complexity for the database theorist,Martin Grohe,ACM SIGMOD Record ,2002,Reports,Martin Grohe,ACM SIGMOD Record ,2002,"('title', 'venue')"
Parameterized complexity for the database theorist,Martin Grohe,ACM SIGMOD Record ,2002,Parameterized Complexity for the Database Theorist,Avigdor Gal,ACM SIGMOD Record ,2002,"('authors', 'venue')"
Parameterized complexity for the database theorist,Martin Grohe,ACM SIGMOD Record ,2002,Reports,Avigdor Gal,ACM SIGMOD Record ,2002,"('title', 'authors', 'venue')"
Parameterized complexity for the database theorist,Martin Grohe,ACM SIGMOD Record ,2002,Reports,Avigdor Gal,SIGMOD Record,2002,"('title', 'authors', 'year')"
Parameterized complexity for the database theorist,Martin Grohe,ACM SIGMOD Record ,2002,Reports,Martin Grohe,ACM SIGMOD Record ,2002,"('title', 'venue', 'year')"
Parameterized complexity for the database theorist,Martin Grohe,ACM SIGMOD Record ,2002,Parameterized Complexity for the Database Theorist,Avigdor Gal,ACM SIGMOD Record ,2002,"('authors', 'venue', 'year')"
Incremental data structures and algorithms for dynamic query interfaces,"Egemen Tanin, Richard Beigel, Ben Shneiderman",ACM SIGMOD Record ,1996,Real-time index concurrency control,"Ben Shneiderman, Richard Beigel, Egemen Tanin",SIGMOD Record,1996,"('title',)"
Incremental data structures and algorithms for dynamic query interfaces,"Egemen Tanin, Richard Beigel, Ben Shneiderman",ACM SIGMOD Record ,1996,Incremental data Structures and Algorithms for Dynamic Query Interfaces,"Ben Shneiderman, Richard Beigel, Egemen Tanin",ACM SIGMOD Record ,1996,"('venue',)"
