ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),"D. Janaki Ram, R. Ramakrishnan",ACM SIGMOD Record ,2003,"('title', 'venue', 'year')"
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,Modeling Design Versions,Paolo Giorgini,ACM SIGMOD Record ,2003,"('authors', 'venue', 'year')"
Standards for databases on the grid,"Andrew Eisenberg, Jim Melton, Susan Malaika",SIGMOD Record,2003,Standards for databases on the grid,Jeffrey F. Naughton,ACM SIGMOD Record ,2003,"('title', 'venue', 'year')"
Standards for databases on the grid,"Andrew Eisenberg, Jim Melton, Susan Malaika",SIGMOD Record,2003,SIGMOD'2000 Program Chair's Message,"Susan Malaika, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2003,"('authors', 'venue', 'year')"
Standards for databases on the grid,"Susan Malaika, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2003,Standards for databases on the grid,"Mauricio A. Hern&#225;ndez, Salvatore J. Stolfo",International Conference on Management of Data,2003,"('title', 'year')"
Standards for databases on the grid,"Susan Malaika, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2003,Standards for databases on the grid,"Andrew Eisenberg, Jim Melton, Susan Malaika",International Conference on Management of Data,2003,"('title', 'authors', 'year')"
Standards for databases on the grid,"Susan Malaika, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2003,Standards for databases on the grid,"Mauricio A. Hern&#225;ndez, Salvatore J. Stolfo",SIGMOD Record,2003,"('title', 'venue', 'year')"
Standards for databases on the grid,"Susan Malaika, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2003,The merge/purge problem for large databases,"Andrew Eisenberg, Jim Melton, Susan Malaika",SIGMOD Record,2003,"('authors', 'venue', 'year')"
"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",Michael J. Carey,Very Large Data Bases,2000,"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)","Chris Nyberg, Tom Barclay, Zarka Cvetanovic, Jim Gray, Dave Lomet",VLDB,2000,"('title', 'venue', 'year')"
Fast parallel similarity search in multimedia databases,"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",International Conference on Management of Data,1997,Fast Parallel Similarity Search in Multimedia Databases,"Oscar D&#237;az, Arturo Jaime, Norman W. Paton, Ghassan al-Qaimari",ACM SIGMOD Record ,1997,"('title', 'year')"
Fast parallel similarity search in multimedia databases,"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",International Conference on Management of Data,1997,Fast Parallel Similarity Search in Multimedia Databases,"Christian B�hm, Bernhard Braunm�ller, Hans-Peter Kriegel, Daniel A. Keim, Stefan Berchtold",ACM SIGMOD Record ,1997,"('title', 'authors', 'year')"
Fast parallel similarity search in multimedia databases,"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",International Conference on Management of Data,1997,Fast Parallel Similarity Search in Multimedia Databases,"Oscar D&#237;az, Arturo Jaime, Norman W. Paton, Ghassan al-Qaimari",SIGMOD Conference,1997,"('title', 'venue', 'year')"
"Composite Events for Active Databases: Semantics, Contexts and Detection","Sharma Chakravarthy, V. Krishnaprasad, Eman Anwar, S.-K. Kim",Very Large Data Bases,1994,"Composite Events for Active Databases: Semantics, Contexts and Detection","S.-K. Kim, Eman Anwar, Sharma Chakravarthy, V. Krishnaprasad",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994,"('title', 'authors', 'year')"
"Composite Events for Active Databases: Semantics, Contexts and Detection","Sharma Chakravarthy, V. Krishnaprasad, Eman Anwar, S.-K. Kim",Very Large Data Bases,1994,"Composite Events for Active Databases: Semantics, Contexts and Detection","S.-Y. Chien, V. J. Tsotras, C. Zaniolo",VLDB,1994,"('title', 'venue', 'year')"
"Composite Events for Active Databases: Semantics, Contexts and Detection","Sharma Chakravarthy, V. Krishnaprasad, Eman Anwar, S.-K. Kim",Very Large Data Bases,1994,Efficient schemes for managing multiversionXML documents,"S.-K. Kim, Eman Anwar, Sharma Chakravarthy, V. Krishnaprasad",VLDB,1994,"('authors', 'venue', 'year')"
BIRN-M: a semantic mediator for solving real-world neuroscience problems,"Amarnath Gupta, Bertram Lud&#228;scher, Maryann E. Martone",International Conference on Management of Data,2003,BIRN-M: A Semantic Mediator for Solving Real-World Neuroscience Problems,"Yannis Papakonstantinou, Michalis Petropoulos, Vasilis Vassalos",SIGMOD Conference,2003,"('title', 'venue', 'year')"
Efficient filtering of XML documents with XPath expressions,"C.-Y. Chan, P. Felber, M. Garofalakis, R. Rastogi",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,Efficient filtering of XML documents with XPath expressions,Kenneth A. Ross,ACM SIGMOD Record ,2002,"('title', 'year')"
Efficient filtering of XML documents with XPath expressions,"C.-Y. Chan, P. Felber, M. Garofalakis, R. Rastogi",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,Efficient filtering of XML documents with XPath expressions,"Rajeev Rastogi, Pascal Felber, Chee Yong Chan, Minos N. Garofalakis",ACM SIGMOD Record ,2002,"('title', 'authors', 'year')"
Efficient filtering of XML documents with XPath expressions,"C.-Y. Chan, P. Felber, M. Garofalakis, R. Rastogi",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,Efficient filtering of XML documents with XPath expressions,Kenneth A. Ross,VLDB J.,2002,"('title', 'venue', 'year')"
EXACT: an extensible approach to active object-oriented databases,"Oscar D&#237;az, Arturo Jaime",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,EXACT: An Extensible Approach to Active Object-Oriented Databases,"Roger S. Barga, Calton Pu",VLDB J.,1997,"('title', 'venue', 'year')"
A Case-Based Approach to Information Integration,"Maurizio Panti, Alberto Giretti, Luca Spalazzi",VLDB,2000,A Case-Based Approach to Information Integration,"Maurizio Panti, Luca Spalazzi, Alberto Giretti",SIGMOD Conference,2000,"('title', 'authors', 'year')"
A Case-Based Approach to Information Integration,"Maurizio Panti, Alberto Giretti, Luca Spalazzi",VLDB,2000,Bringing Object-Relational Technology to Mainstream,"Maurizio Panti, Luca Spalazzi, Alberto Giretti",Very Large Data Bases,2000,"('authors', 'venue', 'year')"
A Case-Based Approach to Information Integration,"Maurizio Panti, Luca Spalazzi, Alberto Giretti",Very Large Data Bases,2000,A Case-Based Approach to Information Integration,"Maurizio Panti, Alberto Giretti, Luca Spalazzi",International Conference on Management of Data,2000,"('title', 'authors', 'year')"
A Case-Based Approach to Information Integration,"Maurizio Panti, Luca Spalazzi, Alberto Giretti",Very Large Data Bases,2000,A Case-Based Approach to Information Integration,"Diane L. Davison, Goetz Graefe",VLDB,2000,"('title', 'venue', 'year')"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,VLDB,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,"Sibel Adali, Yannis Papakonstantinou, K. Sel�uk Candan, V. S. Subrahmanian",SIGMOD Conference,1996,"('title',)"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,VLDB,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,SIGMOD Conference,1996,"('title', 'authors')"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,VLDB,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,"Sibel Adali, Yannis Papakonstantinou, K. Sel�uk Candan, V. S. Subrahmanian",Very Large Data Bases,1996,"('title', 'venue')"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,VLDB,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,"Sibel Adali, Yannis Papakonstantinou, K. Sel�uk Candan, V. S. Subrahmanian",SIGMOD Conference,1996,"('title', 'year')"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,VLDB,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,Very Large Data Bases,1996,"('title', 'authors', 'venue')"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,VLDB,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,SIGMOD Conference,1996,"('title', 'authors', 'year')"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,VLDB,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,"Sibel Adali, Yannis Papakonstantinou, K. Sel�uk Candan, V. S. Subrahmanian",Very Large Data Bases,1996,"('title', 'venue', 'year')"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,Very Large Data Bases,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,International Conference on Management of Data,1996,"('title', 'authors', 'year')"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,Very Large Data Bases,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,"Werner Kie&#946;ling, Stefan Holland, Stefan Fischer, Thorsten Ehm",VLDB,1996,"('title', 'venue', 'year')"
Broadcast disks: data management for asymmetric communication environments,"Swarup Acharya, Rafael Alonso, Michael Franklin, Stanley Zdonik",International Conference on Management of Data,1995,Broadcast Disks: Data Management for Asymmetric Communications Environments,"Markos Zaharioudakis, Michael J. Carey",SIGMOD Conference,1995,"('title', 'venue', 'year')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,Jiawei Han,SIGMOD Record,1998,"('title', 'authors', 'year')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,Michael H. B�hlen,ACM SIGMOD Record ,1998,"('title', 'venue', 'year')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,1998,"('title', 'venue', 'year')"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Zohreh Nazeri, Eric Bloedorn, Paul Ostwald",International Conference on Management of Data,2001,"('title',)"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Volker Markl, Mokhtar Kandil, Guy M. Lohman, Michael Stillger",International Conference on Management of Data,2001,"('title', 'authors')"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Zohreh Nazeri, Eric Bloedorn, Paul Ostwald",VLDB,2001,"('title', 'venue')"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Zohreh Nazeri, Eric Bloedorn, Paul Ostwald",International Conference on Management of Data,2001,"('title', 'year')"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Volker Markl, Mokhtar Kandil, Guy M. Lohman, Michael Stillger",VLDB,2001,"('title', 'authors', 'venue')"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Volker Markl, Mokhtar Kandil, Guy M. Lohman, Michael Stillger",International Conference on Management of Data,2001,"('title', 'authors', 'year')"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Zohreh Nazeri, Eric Bloedorn, Paul Ostwald",VLDB,2001,"('title', 'venue', 'year')"
Evaluating Top-k Selection Queries,"Luis Gravano, Surajit Chaudhuri",VLDB,1999,Evaluating Top-k Selection Queries,"Wilburt Labio, Jun Yang, Hector Garcia-Molina",Very Large Data Bases,1999,"('title', 'venue', 'year')"
Fractal prefetching B+-Trees: optimizing both cache and disk performance,"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry, Gary Valentin",International Conference on Management of Data,2002,Fractal prefetching B�Trees: optimizing both cache and disk performance,"Phillip B. Gibbons, Gary Valentin, Todd C. Mowry, Shimin Chen",Very Large Data Bases,2002,"('title', 'authors', 'year')"
Fractal prefetching B+-Trees: optimizing both cache and disk performance,"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry, Gary Valentin",International Conference on Management of Data,2002,Fractal prefetching B�Trees: optimizing both cache and disk performance,"Philip A. Bernstein, Brian Harry, Paul Sanders, David Shutt, Jason Zander",SIGMOD Conference,2002,"('title', 'venue', 'year')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, Jayant R. Haritsa, S. Seshadri, V. Srinivasan",SIGMOD Conference,1995,"('title', 'authors')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Index Concurrency Control in Firm Real-Time Database Systems,"Lory D. Molesky, Krithi Ramamritham",Very Large Data Bases,1995,"('title', 'venue')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Recovery Protocols for Shared Memory Database Systems,"Brajesh Goyal, Jayant R. Haritsa, S. Seshadri, V. Srinivasan",Very Large Data Bases,1995,"('authors', 'venue')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, Jayant R. Haritsa, S. Seshadri, V. Srinivasan",Very Large Data Bases,1995,"('title', 'authors', 'venue')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, Jayant R. Haritsa, S. Seshadri, V. Srinivasan",SIGMOD Conference,1995,"('title', 'authors', 'year')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Index Concurrency Control in Firm Real-Time Database Systems,"Lory D. Molesky, Krithi Ramamritham",Very Large Data Bases,1995,"('title', 'venue', 'year')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Recovery Protocols for Shared Memory Database Systems,"Brajesh Goyal, Jayant R. Haritsa, S. Seshadri, V. Srinivasan",Very Large Data Bases,1995,"('authors', 'venue', 'year')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Dave Birdsall, Hedieh Yaghmai, Harry Leslie, Rohit Jain",Very Large Data Bases,2001,"('title', 'venue', 'year')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",ACM SIGMOD Record ,2001,"('title', 'year')"
